time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
12-3 19:00,"2,52","1,02","0,60","2,72","0,39","1,39","0,90","1,99","0,78","2,92","0,70","0,59","1,36","2,55","0,64","0,52","0,61","2,23","1,29","7,98","0,51","0,48","0,69","0,47","1,33","3,77","0,57"
12-3 19:05,"1,86","0,45","0,36","1,37","1,09","1,19","0,82","2,21","0,66","3,03","0,70","0,56","1,37","1,76","0,63","0,56","0,63","2,42","1,36","8,24","0,51","0,51","0,48","0,53","1,16","3,02","0,54"
12-3 19:10,"1,97","0,35","0,37","1,73","0,43","1,56","1,11","2,58","0,71","2,90","0,66","0,52","2,36","2,47","0,64","0,48","1,12","2,04","1,38","8,35","0,57","0,53","0,48","0,49","1,57","3,27","0,59"
12-3 19:15,"3,52","1,03","1,14","2,86","1,32","2,40","2,15","6,14","2,85","4,50","0,77","2,52","1,53","2,46","0,55","1,38","1,84","4,02","2,68","8,67","0,41","0,42","0,55","0,44","0,85","3,37","0,46"
12-3 19:20,"2,43","0,23","0,32","1,59","0,45","1,23","0,96","2,12","0,83","3,85","0,74","0,51","1,91","1,60","0,52","0,54","1,32","2,39","1,12","7,42","1,54","1,73","1,39","1,48","1,95","3,96","1,57"
12-3 19:25,"1,97","0,33","0,36","1,83","0,39","1,34","2,85","4,31","0,74","2,93","0,65","0,49","2,49","2,50","0,52","0,52","0,90","2,06","1,47","8,97","0,51","0,51","0,52","0,52","1,42","2,77","0,53"
12-3 19:30,"3,31","0,35","0,46","1,85","0,41","1,41","1,13","2,12","0,72","4,99","0,70","0,61","1,53","2,51","0,50","0,53","0,82","2,46","1,28","7,75","0,51","0,48","0,49","0,49","1,40","3,64","0,57"
12-3 19:35,"1,79","0,32","0,54","2,23","0,68","1,55","1,05","2,44","0,76","2,89","0,69","0,52","1,25","1,60","0,57","0,48","0,65","2,37","1,46","8,28","0,50","0,51","0,57","0,45","2,02","3,40","0,50"
12-3 19:40,"2,48","0,34","0,31","1,44","0,31","1,44","0,96","1,97","0,55","2,89","0,62","0,51","1,10","0,67","0,56","0,44","0,79","2,71","1,48","8,28","0,48","0,56","0,49","0,44","1,17","3,42","0,49"
12-3 19:45,"2,39","0,59","0,35","1,65","0,31","1,36","0,83","2,39","0,54","2,90","0,68","1,19","1,90","2,53","0,56","0,47","1,02","2,32","1,90","7,76","0,43","0,47","0,42","0,44","1,40","3,98","0,49"
12-3 19:50,"2,29","0,50","0,39","2,05","0,45","1,97","0,81","1,78","0,60","1,86","0,67","0,52","2,81","1,71","0,56","0,44","0,67","2,22","1,42","8,31","0,56","0,62","0,60","0,52","1,50","3,22","0,68"
12-3 19:55,"2,28","0,56","0,34","1,53","0,43","1,39","0,92","2,00","0,78","3,91","0,69","0,48","1,63","3,46","0,47","0,45","1,58","2,41","1,54","8,27","0,44","0,51","0,49","0,48","1,98","3,86","0,53"
